UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,client_id
4714,L51893,L,303.5,311.8,1451,45.2,173,0,0,0,0,0,0,client_1
4519,L51698,L,302.4,310.3,1480,45.8,123,0,0,0,0,0,0,client_1
7611,M22470,M,300.5,311.3,1507,43.4,41,0,0,0,0,0,0,client_1
8615,L55794,L,297.5,308.5,1691,33.1,9,0,0,0,0,0,0,client_1
2217,L49396,L,299.7,309.2,1645,30.8,137,0,0,0,0,0,0,client_1
1272,H30685,H,298.0,309.4,1490,40.5,53,0,0,0,0,0,0,client_1
2566,L49745,L,299.4,309.1,1304,50.5,153,0,0,0,0,0,0,client_1
1530,L48709,L,298.1,309.0,1557,36.0,56,0,0,0,0,0,0,client_1
702,L47881,L,297.7,308.8,1515,40.1,82,0,0,0,0,0,0,client_1
2637,L49816,L,299.9,309.6,1254,61.3,124,0,0,0,0,0,0,client_1
6568,M21427,M,301.3,310.6,1499,36.1,163,0,0,0,0,0,0,client_1
660,L47839,L,297.6,309.1,1449,49.1,174,0,0,0,0,0,0,client_1
5915,L53094,L,300.7,310.3,1592,36.0,14,0,0,0,0,0,0,client_1
9442,L56621,L,298.1,308.8,1432,43.4,68,0,0,0,0,0,0,client_1
2257,L49436,L,299.1,308.3,1489,38.1,32,0,0,0,0,0,0,client_1
5487,L52666,L,302.6,312.2,1520,43.0,208,0,0,0,0,0,0,client_1
9731,L56910,L,298.8,310.0,1528,36.7,147,0,0,0,0,0,0,client_1
341,L47520,L,297.4,308.1,1474,39.4,20,0,0,0,0,0,0,client_1
954,L48133,L,295.5,306.1,1650,32.8,67,0,0,0,0,0,0,client_1
1895,H31308,H,297.9,307.5,1880,23.3,146,0,0,0,0,0,0,client_1
9799,L56978,L,298.5,309.3,1471,44.7,119,0,0,0,0,0,0,client_1
4042,L51221,L,302.0,310.9,1539,34.2,13,0,0,0,0,0,0,client_1
8623,L55802,L,297.5,308.3,1437,42.3,29,0,0,0,0,0,0,client_1
154,L47333,L,298.4,308.2,1850,27.0,194,0,0,0,0,0,0,client_1
5903,L53082,L,300.9,310.6,1598,35.4,186,0,0,0,0,0,0,client_1
1544,L48723,L,298.4,308.9,1628,34.9,93,0,0,0,0,0,0,client_1
8132,H37545,H,299.9,311.2,1364,49.6,50,0,0,0,0,0,0,client_1
9960,L57139,L,298.1,307.8,1379,49.1,135,0,0,0,0,0,0,client_1
812,L47991,L,296.8,307.6,1588,37.6,126,0,0,0,0,0,0,client_1
6909,L54088,L,300.9,311.3,1613,32.7,170,0,0,0,0,0,0,client_1
4730,L51909,L,303.4,311.8,1306,61.0,215,1,0,1,0,1,0,client_1
2129,L49308,L,299.4,309.0,1800,24.3,128,0,0,0,0,0,0,client_1
9621,L56800,L,298.9,310.0,1470,45.9,109,0,0,0,0,0,0,client_1
3603,M18462,M,301.7,310.6,1417,45.2,185,0,0,0,0,0,0,client_1
1779,L48958,L,298.6,308.2,1325,54.0,41,0,0,0,0,0,0,client_1
5111,M19970,M,304.0,313.5,1732,26.2,126,0,0,0,0,0,0,client_1
1591,L48770,L,298.2,308.4,1497,37.7,207,0,0,0,0,0,0,client_1
2552,L49731,L,299.3,309.2,1541,37.2,118,0,0,0,0,0,0,client_1
9572,L56751,L,299.7,310.8,1589,36.0,190,0,0,0,0,0,0,client_1
8394,L55573,L,298.5,309.5,1428,43.5,87,0,0,0,0,0,0,client_1
9482,L56661,L,298.9,309.6,1365,50.9,183,0,0,0,0,0,0,client_1
4512,L51691,L,302.5,310.2,1454,43.0,108,0,0,0,0,0,0,client_1
2482,L49661,L,299.0,308.6,1378,47.8,163,0,0,0,0,0,0,client_1
8263,L55442,L,299.1,310.6,1921,23.9,158,0,0,0,0,0,0,client_1
8130,L55309,L,300.0,311.3,1520,39.2,43,0,0,0,0,0,0,client_1
1731,M16590,M,298.3,307.8,1330,55.4,114,0,0,0,0,0,0,client_1
9508,L56687,L,299.3,310.5,1505,38.8,30,0,0,0,0,0,0,client_1
8574,L55753,L,297.6,308.4,1626,32.4,130,0,0,0,0,0,0,client_1
6736,L53915,L,301.6,311.0,1485,40.1,142,0,0,0,0,0,0,client_1
2879,H32292,H,300.5,309.4,1502,34.3,40,0,0,0,0,0,0,client_1
8969,L56148,L,297.1,307.8,1454,50.6,94,0,0,0,0,0,0,client_1
8971,L56150,L,297.0,307.6,1575,37.4,98,0,0,0,0,0,0,client_1
3026,L50205,L,300.5,309.6,1366,50.2,219,0,0,0,0,0,0,client_1
9883,L57062,L,298.8,309.8,1895,22.0,134,0,0,0,0,0,0,client_1
1433,L48612,L,298.8,309.8,1437,42.8,23,0,0,0,0,0,0,client_1
2033,L49212,L,298.8,308.5,1444,42.2,83,0,0,0,0,0,0,client_1
1092,L48271,L,297.0,307.7,1447,46.4,8,0,0,0,0,0,0,client_1
5624,L52803,L,302.9,312.3,1578,36.3,141,0,0,0,0,0,0,client_1
9288,L56467,L,298.2,308.9,1709,28.1,81,0,0,0,0,0,0,client_1
9945,L57124,L,298.3,307.9,1399,47.8,99,0,0,0,0,0,0,client_1
7332,L54511,L,299.8,310.3,1524,34.2,196,0,0,0,0,0,0,client_1
3614,L50793,L,301.7,310.9,1557,39.4,2,0,0,0,0,0,0,client_1
1813,L48992,L,298.2,307.8,1476,36.8,134,0,0,0,0,0,0,client_1
2345,M17204,M,299.2,308.3,1755,26.4,19,0,0,0,0,0,0,client_1
8006,L55185,L,300.8,312.0,1477,37.3,164,0,0,0,0,0,0,client_1
9283,M24142,M,298.2,308.9,1414,44.3,68,0,0,0,0,0,0,client_1
9393,L56572,L,297.6,308.1,1437,46.3,149,0,0,0,0,0,0,client_1
6600,L53779,L,301.6,310.7,1494,39.5,24,0,0,0,0,0,0,client_1
6783,L53962,L,301.3,310.8,1531,53.4,57,0,0,0,0,0,0,client_1
9309,L56488,L,298.4,309.1,1423,48.0,135,0,0,0,0,0,0,client_1
9505,L56684,L,299.2,310.3,1440,47.0,21,0,0,0,0,0,0,client_1
9895,L57074,L,298.9,309.5,1645,31.1,169,0,0,0,0,0,0,client_1
6647,L53826,L,301.5,310.5,1479,34.2,147,0,0,0,0,0,0,client_1
1317,L48496,L,299.0,310.3,1507,36.7,173,0,0,0,0,0,0,client_1
3542,L50721,L,301.8,310.8,1546,43.4,29,0,0,0,0,0,0,client_1
9511,M24370,M,299.2,310.4,1504,43.3,37,0,0,0,0,0,0,client_1
6835,L54014,L,301.1,311.0,1378,51.1,190,0,0,0,0,0,0,client_1
8351,M23210,M,298.7,309.6,1382,48.1,186,0,0,0,0,0,0,client_1
6808,L53987,L,301.0,310.8,1549,41.4,121,0,0,0,0,0,0,client_1
2318,L49497,L,299.2,308.8,1605,31.1,181,0,0,0,0,0,0,client_1
9203,L56382,L,297.8,308.8,1548,36.9,64,0,0,0,0,0,0,client_1
9961,L57140,L,298.2,307.8,1575,35.0,137,0,0,0,0,0,0,client_1
8233,L55412,L,299.1,310.6,1326,49.7,78,0,0,0,0,0,0,client_1
788,L47967,L,296.9,308.1,1435,45.3,62,0,0,0,0,0,0,client_1
